COVID-Net: A Tailored Deep Convolutional Neural Network Design for Detection of COVID-19 Cases from Chest Radiography Images,"Linda Wang, Alexander Wong",https://arxiv.org/abs/2003.09871,https://arxiv.org/pdf/2003.09871,"Submitted 30 March, 2020; v1 submitted 22 March, 2020; originally announced March 2020.",7 pages
Composite Monte Carlo Decision Making under High Uncertainty of Novel Coronavirus Epidemic Using Hybridized Deep Learning and Fuzzy Rule Induction,"Simon James Fong, Gloria Li, Nilanjan Dey, Ruben Gonzalez Crespo, Enrique Herrera-Viedma",https://arxiv.org/abs/2003.09868,https://arxiv.org/pdf/2003.09868,"Submitted 22 March, 2020; originally announced March 2020.",19 pages
"English dictionaries, gold and silver standard corpora for biomedical natural language processing related to SARS-CoV-2 and COVID-19","Salma Kazemi Rashed, Johan Frid, Sonja Aits",https://arxiv.org/abs/2003.09865,https://arxiv.org/pdf/2003.09865,"Submitted 22 March, 2020; originally announced March 2020.","5 pages, 1 table, 7 supplementary files (available online)"
A SIDARTHE Model of COVID-19 Epidemic in Italy,"Giulia Giordano, Franco Blanchini, Raffaele Bruno, Patrizio Colaneri, Alessandro Di Filippo, Angela Di Matteo, Marta Colaneri, the COVID19 IRCCS San Matteo Pavia Task Force",https://arxiv.org/abs/2003.09861,https://arxiv.org/pdf/2003.09861,"Submitted 22 March, 2020; originally announced March 2020.",
Large-Scale Screening of COVID-19 from Community Acquired Pneumonia using Infection Size-Aware Classification,"Feng Shi, Liming Xia, Fei Shan, Dijia Wu, Ying Wei, Huan Yuan, Huiting Jiang, Yaozong Gao, He Sui, Dinggang Shen",https://arxiv.org/abs/2003.09860,https://arxiv.org/pdf/2003.09860,"Submitted 22 March, 2020; originally announced March 2020.",
Forecasting and evaluating intervention of Covid-19 in the World,"Zixin Hu, Qiyang Ge, Shudi Li, Eric Boerwincle, Li Jin, Momiao Xiong",https://arxiv.org/abs/2003.09800,https://arxiv.org/pdf/2003.09800,"Submitted 21 March, 2020; originally announced March 2020.","28 pages, 5 figures and 5 tables. arXiv admin note: text overlap with arXiv:2002.07112"
Estimation of Basic Reproduction Number of the COVID-19 Epidemic in Denmark using a Two-Step Model,Jan Brink Valentin,https://arxiv.org/abs/2003.09775,https://arxiv.org/pdf/2003.09775,"Submitted 25 March, 2020; v1 submitted 21 March, 2020; originally announced March 2020.",
Network structure of COVID-19 spread and the lacuna in India's testing strategy,"Anand Sahasranaman, Nishanth Kumar",https://arxiv.org/abs/2003.09715,https://arxiv.org/pdf/2003.09715,"Submitted 21 March, 2020; originally announced March 2020.","9 pages, 4 figures"
Window of Opportunity for Mitigation to Prevent Overflow of ICU capacity in Chicago by COVID-19,"Sergei Maslov, Nigel Goldenfeld",https://arxiv.org/abs/2003.09564,https://arxiv.org/pdf/2003.09564,"Submitted 20 March, 2020; originally announced March 2020.",
Novel Coronavirus COVID-19 Strike on Arab Countries and Territories: A Situation Report I,Omar Reyad,https://arxiv.org/abs/2003.09501,https://arxiv.org/pdf/2003.09501,"Submitted 20 March, 2020; originally announced March 2020.","3 pages, 2 figures, 1 table, Situation Report"
A simple mathematical model for the evolution of the corona virus,Stefan Tappe,https://arxiv.org/abs/2003.09477,https://arxiv.org/pdf/2003.09477,"Submitted 20 March, 2020; originally announced March 2020.","6 pages, 4 figures"
On a quarantine model of coronavirus infection and data analysis,"Vitaly Volpert, Malay Banerjee, Sergei Petrovskii",https://arxiv.org/abs/2003.09444,https://arxiv.org/pdf/2003.09444,"Submitted 20 March, 2020; originally announced March 2020.","& pages, 4 figures"
Coronavirus (COVID-19) Classification using CT Images by Machine Learning Methods,"Mucahid Barstugan, Umut Ozkaya, Saban Ozturk",https://arxiv.org/abs/2003.09424,https://arxiv.org/pdf/2003.09424,"Submitted 20 March, 2020; originally announced March 2020.",The paper has 10 pages
"Neural Network aided quarantine control model estimation of COVID spread in Wuhan, China","Raj Dandekar, George Barbastathis",https://arxiv.org/abs/2003.09403,https://arxiv.org/pdf/2003.09403,"Submitted 18 March, 2020; originally announced March 2020.",9 pages including references. 8 figures
"The early phase of the COVID-19 outbreak in Lombardy, Italy","Cereda D, Tirani M, Rovida F, Demicheli V, Ajelli M, Poletti P, Trentini F, Guzzetta G, Marziano V, Barone A, Magoni M, Deandrea S, Diurno G, Lombardo M, Faccini M, Pan A, Bruno R, Pariani E, Grasselli G, Piatti A, Gramegna M, Baldanti F, Melegaro A, Merler S",https://arxiv.org/abs/2003.09320,https://arxiv.org/pdf/2003.09320,"Submitted 20 March, 2020; originally announced March 2020.",
New statistical model for misreported data with application to current public health challenges,"David Moriña, Amanda Fernández-Fontelo, Alejandra Cabaña, Pedro Puig",https://arxiv.org/abs/2003.09202,https://arxiv.org/pdf/2003.09202,"Submitted 20 March, 2020; originally announced March 2020.",
Masked Face Recognition Dataset and Application,"Zhongyuan Wang, Guangcheng Wang, Baojin Huang, Zhangyang Xiong, Qi Hong, Hao Wu, Peng Yi, Kui Jiang, Nanxi Wang, Yingjiao Pei, Heling Chen, Yu Miao, Zhibing Huang, Jinbi Liang",https://arxiv.org/abs/2003.09093,https://arxiv.org/pdf/2003.09093,"Submitted 23 March, 2020; v1 submitted 20 March, 2020; originally announced March 2020.",
Trend analysis of the COVID-19 pandemic in China and the rest of the world,"Albertine Weber, Flavio Ianelli, Sebastian Goncalves",https://arxiv.org/abs/2003.09032,https://arxiv.org/pdf/2003.09032,"Submitted 19 March, 2020; originally announced March 2020.",
Ostwald growth rate in controlled Covid-19 epidemic spreading as in arrested growth in quantum complex matter,"Antonio Bianconi, Augusto Marcelli, Gaetano Campi, Andrea Perali",https://arxiv.org/abs/2003.08868,https://arxiv.org/pdf/2003.08868,"Submitted 29 March, 2020; v1 submitted 19 March, 2020; originally announced March 2020.","2 figures, 7 pages"
A COVID-19 Epidemiological Model for Community and Policy Maker Use,Alex De Visscher,https://arxiv.org/abs/2003.08824,https://arxiv.org/pdf/2003.08824,"Submitted 22 March, 2020; v1 submitted 19 March, 2020; originally announced March 2020.","21 pages, includes source code; revision: errors corrected in eqs. (15)-(17)"
A simple SIR model with a large set of asymptomatic infectives,Giuseppe Gaeta,https://arxiv.org/abs/2003.08720,https://arxiv.org/pdf/2003.08720,"Submitted 5 April, 2020; v1 submitted 19 March, 2020; originally announced March 2020.","30 pages V2: several typos corrected. Some heavy material, figures and tables, moved to ""Supplementary Material"" (included); now main text 26 pages (inlcuding references and notes), supplementary material 9 pages"
A Note on the Evolution of Covid-19 in Italy,"Giuseppe Dattoli, Emanuele Di Palma, Silvia Licciardi, Elio Sabia",https://arxiv.org/abs/2003.08684,https://arxiv.org/pdf/2003.08684,"Submitted 19 March, 2020; originally announced March 2020.","10 pages, 11 figures"
Comparative analysis of the diffusion of Covid-19 infection in different countries,Fabio Miletto Granozio,https://arxiv.org/abs/2003.08661,https://arxiv.org/pdf/2003.08661,"Submitted 18 March, 2020; originally announced March 2020.","5 pages, four figures (total 9 panels="
On the Bias Arising from Relative Time Lag in COVID-19 Case Fatality Rate Estimation,"Anastasios Nikolas Angelopoulos, Reese Pathak, Rohit Varma, Michael I. Jordan",https://arxiv.org/abs/2003.08592,https://arxiv.org/pdf/2003.08592,"Submitted 7 April, 2020; v1 submitted 19 March, 2020; originally announced March 2020.","In review. Cosmetic and writing updates since March 23, 2020, but all analysis is from that date"
Apps Gone Rogue: Maintaining Personal Privacy in an Epidemic,"Ramesh Raskar, Isabel Schunemann, Rachel Barbar, Kristen Vilcans, Jim Gray, Praneeth Vepakomma, Suraj Kapa, Andrea Nuzzo, Rajiv Gupta, Alex Berke, Dazza Greenwood, Christian Keegan, Shriank Kanaparti, Robson Beaudry, David Stansbury, Beatriz Botero Arcila, Rishank Kanaparti, Vitor Pamplona, Francesco M Benedetti, Alina Clough, Riddhiman Das, Kaushal Jain, Khahlil Louisy, Greg Nadeau, Vitor Pamplona",https://arxiv.org/abs/2003.08567,https://arxiv.org/pdf/2003.08567,"Submitted 19 March, 2020; originally announced March 2020.",15 pages
Bi-stability of SUDR+K model of epidemics and test kits applied to COVID-19,"Vinko Zlatić, Irena Barjašić, Andrea Kadović, Hrvoje Štefančić, Andrea Gabrielli",https://arxiv.org/abs/2003.08479,https://arxiv.org/pdf/2003.08479,"Submitted 18 March, 2020; originally announced March 2020.","6 pages, 7 figures"
Potential Neutralizing Antibodies Discovered for Novel Corona Virus Using Machine Learning,"Rishikesh Magar, Prakarsh Yadav, Amir Barati Farimani",https://arxiv.org/abs/2003.08447,https://arxiv.org/pdf/2003.08447,"Submitted 18 March, 2020; originally announced March 2020.",We have computationally predicted the neutralizing candidates against COVID -19 using machine learning techniques. The main paper is 25 pages(4 figures) and Supporting information is 10 pages(5 figures)
Spatio-temporal propagation of COVID-19 pandemics,"Bnaya Gross, Zhiguo Zheng, Shiyan Liu, Xiaoqi Chen, Alon Sela, Jianxin Li, Daqing Li, Shlomo Havlin",https://arxiv.org/abs/2003.08382,https://arxiv.org/pdf/2003.08382,"Submitted 5 April, 2020; v1 submitted 18 March, 2020; originally announced March 2020.",
Reactive Social distancing in a SIR model of epidemics such as COVID-19,Rose Baker,https://arxiv.org/abs/2003.08285,https://arxiv.org/pdf/2003.08285,"Submitted 18 March, 2020; originally announced March 2020.","7 pages, 3 figures"
Short-term predictions and prevention strategies for COVID-2019: A model based study,"Sk Shahid Nadim, Indrajit Ghosh, Joydev Chattopadhyay",https://arxiv.org/abs/2003.08150,https://arxiv.org/pdf/2003.08150,"Submitted 18 March, 2020; originally announced March 2020.",NA
Tracking COVID-19 using online search,"Vasileios Lampos, Simon Moura, Elad Yom-Tov, Michael Edelstein, Maimuna Majumder, Rachel A. McKendry, Ingemar J. Cox",https://arxiv.org/abs/2003.08086,https://arxiv.org/pdf/2003.08086,"Submitted 4 April, 2020; v1 submitted 18 March, 2020; originally announced March 2020.","Working paper (7 pages, 3 figures)"
Laser Spectroscopic Technique for Direct Identification of a Single Virus I: FASTER CARS,"V. Deckert, T. Deckert-Gaudig, D. Cialla, J. Popp, R. Zell, A. V. Sokolov, Z. Yi, M. O. Scully",https://arxiv.org/abs/2003.07951,https://arxiv.org/pdf/2003.07951,"Submitted 17 March, 2020; originally announced March 2020.","16 pages, 3 figures"
Epilocal: a real-time tool for local epidemic monitoring,Marco Bonetti,https://arxiv.org/abs/2003.07928,https://arxiv.org/pdf/2003.07928,"Submitted 17 March, 2020; originally announced March 2020.","6 pages, 2 figures, link to R code"
Predicting the ultimate outcome of the COVID-19 outbreak in Italy,Gabor Vattay,https://arxiv.org/abs/2003.07912,https://arxiv.org/pdf/2003.07912,"Submitted 31 March, 2020; v1 submitted 17 March, 2020; originally announced March 2020.",2 pages
"Day Level Forecasting for Coronavirus Disease (COVID-19) Spread: Analysis, Modeling and Recommendations","Haytham H. Elmousalami, Aboul Ella Hassanien",https://arxiv.org/abs/2003.07778,https://arxiv.org/pdf/2003.07778,"Submitted 15 March, 2020; originally announced March 2020.","19 pages, 19 figure 2 tables"
Machine Learning the Phenomenology of COVID-19 From Early Infection Dynamics,Malik Magdon-Ismail,https://arxiv.org/abs/2003.07602,https://arxiv.org/pdf/2003.07602,"Submitted 3 April, 2020; v1 submitted 17 March, 2020; originally announced March 2020.",Test data up to April 02. Reorganized a little
Do COVID-19 and crude oil prices drive the US economic policy uncertainty?,Claudiu Albulescu,https://arxiv.org/abs/2003.07591,https://arxiv.org/pdf/2003.07591,"Submitted 17 March, 2020; originally announced March 2020.",
A Novel AI-enabled Framework to Diagnose Coronavirus COVID 19 using Smartphone Embedded Sensors: Design Study,"Halgurd S. Maghdid, Kayhan Zrar Ghafoor, Ali Safaa Sadiq, Kevin Curran, Khaled Rabie",https://arxiv.org/abs/2003.07434,https://arxiv.org/pdf/2003.07434,"Submitted 16 March, 2020; originally announced March 2020.",
COVID-19: The First Public Coronavirus Twitter Dataset,"Emily Chen, Kristina Lerman, Emilio Ferrara",https://arxiv.org/abs/2003.07372,https://arxiv.org/pdf/2003.07372,"Submitted 16 March, 2020; originally announced March 2020.",
Calibrated Intervention and Containment of the COVID-19 Pandemic,"Liang Tian, Xuefei Li, Fei Qi, Qian-Yuan Tang, Viola Tang, Jiang Liu, Zhiyuan Li, Xingye Cheng, Xuanxuan Li, Yingchen Shi, Haiguang Liu, Lei-Han Tang",https://arxiv.org/abs/2003.07353,https://arxiv.org/pdf/2003.07353,"Submitted 2 April, 2020; v1 submitted 16 March, 2020; originally announced March 2020.","31 pages, 4 figures"
Building a COVID-19 Vulnerability Index,"Dave DeCaprio, Joseph Gartner, Thadeus Burgess, Sarthak Kothari, Shaayan Sayed, Carol J. McCall",https://arxiv.org/abs/2003.07347,https://arxiv.org/pdf/2003.07347,"Submitted 23 March, 2020; v1 submitted 16 March, 2020; originally announced March 2020.",ACM Class:
The effect of interurban movements on the spatial distribution of population in China,"Jiachen Ye, Qitong Hu, Peng Ji, Marc Barthelemy",https://arxiv.org/abs/2003.07276,https://arxiv.org/pdf/2003.07276,"Submitted 16 March, 2020; originally announced March 2020.","15 pages, 6 figures (+supp. material with 14 figures)"
A Machine Learning Application for Raising WASH Awareness in the Times of Covid-19 Pandemic,"Rohan Pandey, Vaibhav Gautam, Kanav Bhagat, Tavpritesh Sethi",https://arxiv.org/abs/2003.07074,https://arxiv.org/pdf/2003.07074,"Submitted 16 March, 2020; originally announced March 2020.","7 pages, 5 figures, 3 tables"
Covid-19 spread: Reproduction of data and prediction using a SIR model on Euclidean network,"Kathakali Biswas, Abdul Khaleque, Parongama Sen",https://arxiv.org/abs/2003.07063,https://arxiv.org/pdf/2003.07063,"Submitted 16 March, 2020; originally announced March 2020.","4 pages, 3 figures"
Can the COVID-19 epidemic be controlled on the basis of daily test reports?,Francesco Casella,https://arxiv.org/abs/2003.06967,https://arxiv.org/pdf/2003.06967,"Submitted 9 April, 2020; v1 submitted 15 March, 2020; originally announced March 2020.",7 pages double-column
Understanding Epidemic Data and Statistics: A case study of COVID-19,"Amirhoshang Hoseinpour Dehkordi, Majid Alizadeh, Pegah Derakhshan, Peyman Babazadeh, Arash Jahandideh",https://arxiv.org/abs/2003.06933,https://arxiv.org/pdf/2003.06933,"Submitted 15 March, 2020; originally announced March 2020.","18 pages, 12 figures"
Propagation analysis and prediction of the COVID-19,"Lixiang Li, Zihang Yang, Zhongkai Dang, Cui Meng, Jingze Huang, Hao Tian Meng, Deyu Wang, Guanhua Chen, Jiaxuan Zhang, Haipeng Peng",https://arxiv.org/abs/2003.06846,https://arxiv.org/pdf/2003.06846,"Submitted 15 March, 2020; originally announced March 2020.",
Predicting COVID-19 distribution in Mexico through a discrete and time-dependent Markov chain and an SIR-like model,Alfonso Vivanco-Lira,https://arxiv.org/abs/2003.06758,https://arxiv.org/pdf/2003.06758,"Submitted 15 March, 2020; originally announced March 2020.","19 pages, 5 figures, 1 table"
Modelling and predicting the spatio-temporal spread of Coronavirus disease 2019 (COVID-19) in Italy,"Diego Giuliani, Maria Michela Dickson, Giuseppe Espa, Flavio Santi",https://arxiv.org/abs/2003.06664,https://arxiv.org/pdf/2003.06664,"Submitted 20 March, 2020; v1 submitted 14 March, 2020; originally announced March 2020.",
SIR Model-based Prediction of Infected Population of Coronavirus in Hubei Province,"Jun Zhang, Lihong Wang, Ji Wang",https://arxiv.org/abs/2003.06419,https://arxiv.org/pdf/2003.06419,"Submitted 10 March, 2020; originally announced March 2020.","Chinese with English abstract. 5 Figures, 1 Table"
Weather-inspired ensemble-based probabilistic prediction of COVID-19,Roberto Buizza,https://arxiv.org/abs/2003.06418,https://arxiv.org/pdf/2003.06418,"Submitted 29 March, 2020; v1 submitted 10 March, 2020; originally announced March 2020.",
A Note on Early Epidemiological Analysis of Coronavirus Disease 2019 Outbreak using Crowdsourced Data,Giuseppe Arbia,https://arxiv.org/abs/2003.06207,https://arxiv.org/pdf/2003.06207,"Submitted 13 March, 2020; originally announced March 2020.",
Coronavirus and oil price crash,Claudiu Albulescu,https://arxiv.org/abs/2003.06184,https://arxiv.org/pdf/2003.06184,"Submitted 20 March, 2020; v1 submitted 13 March, 2020; originally announced March 2020.",
SARS-CoV-2 Entry Genes Are Most Highly Expressed in Nasal Goblet and Ciliated Cells within Human Airways,"Waradon Sungnak, Ni Huang, Christophe Bécavin, Marijn Berg, HCA Lung Biological Network",https://arxiv.org/abs/2003.06122,https://arxiv.org/pdf/2003.06122,"Submitted 13 March, 2020; originally announced March 2020.",
"Analysis and forecast of COVID-19 spreading in China, Italy and France","Duccio Fanelli, Francesco Piazza",https://arxiv.org/abs/2003.06031,https://arxiv.org/pdf/2003.06031,"Submitted 12 March, 2020; originally announced March 2020.",
"School closures, event cancellations, and the mesoscopic localization of epidemics in networks with higher-order structure","Guillaume St-Onge, Vincent Thibeault, Antoine Allard, Louis J. Dubé, Laurent Hébert-Dufresne",https://arxiv.org/abs/2003.05924,https://arxiv.org/pdf/2003.05924,"Submitted 12 March, 2020; originally announced March 2020.",6 pages. 2 figures
Reconfiguring health services to reduce the workload of caregivers during the COVID-19 outbreak using an open-source scalable platform for remote digital monitoring and coordination of care in hospital Command Centres,"Philippe Ravaud, Franck le Ouay, Etienne Depaulis, Alexandre Huckert, Bruno Vegreville, Viet-Thi Tran",https://arxiv.org/abs/2003.05873,https://arxiv.org/pdf/2003.05873,"Submitted 12 March, 2020; originally announced March 2020.","4 pages, 1 figure"
Generalized logistic growth modeling of the COVID-19 outbreak in 29 provinces in China and in the rest of the world,"Ke Wu, Didier Darcet, Qian Wang, Didier Sornette",https://arxiv.org/abs/2003.05681,https://arxiv.org/pdf/2003.05681,"Submitted 12 March, 2020; originally announced March 2020.",
Rational evaluation of various epidemic models based on the COVID-19 data of China,"Wuyue Yang, Dongyan Zhang, Liangrong Peng, Changjing Zhuge, Liu Hong",https://arxiv.org/abs/2003.05666,https://arxiv.org/pdf/2003.05666,"Submitted 12 March, 2020; originally announced March 2020.","18 pages, 5 figures, 2 tables"
Similarities and Evolutionary Relationships of COVID-19 and Related Viruses,"Yanni Li, Bing Liu, Jiangtao Cui, Zhi Wang, Yulong Shen, Yueshen Xu, Kaicheng Yao, Yuanfang Guan",https://arxiv.org/abs/2003.05580,https://arxiv.org/pdf/2003.05580,"Submitted 20 March, 2020; v1 submitted 11 March, 2020; originally announced March 2020.",
Pathogen Infection Recovery Probability (PIRP) Versus Proinflammatory Anti-Pathogen Species (PIAPS) Levels: Modelling and Therapeutic Strategies,Sam-Shajing Sun,https://arxiv.org/abs/2003.05507,https://arxiv.org/pdf/2003.05507,"Submitted 5 April, 2020; v1 submitted 11 March, 2020; originally announced March 2020.","8 pages, 2 figures, 1 equation"
Prediction and analysis of Coronavirus Disease 2019,"Lin Jia, Kewen Li, Yu Jiang, Xin Guo, Ting zhao",https://arxiv.org/abs/2003.05447,https://arxiv.org/pdf/2003.05447,"Submitted 16 March, 2020; v1 submitted 11 March, 2020; originally announced March 2020.",
Mapping active allosteric loci SARS-CoV Spike Proteins by means of Protein Contact Networks,"Luisa Di Paola, Alessandro Giuliani",https://arxiv.org/abs/2003.05200,https://arxiv.org/pdf/2003.05200,"Submitted 11 March, 2020; originally announced March 2020.","13 pages, 2 figures, 2 tables"
Rapid AI Development Cycle for the Coronavirus (COVID-19) Pandemic: Initial Results for Automated Detection & Patient Monitoring using Deep Learning CT Image Analysis,"Ophir Gozes, Maayan Frid-Adar, Hayit Greenspan, Patrick D. Browning, Huangqi Zhang, Wenbin Ji, Adam Bernheim, Eliot Siegel",https://arxiv.org/abs/2003.05037,https://arxiv.org/pdf/2003.05037,"Submitted 24 March, 2020; v1 submitted 10 March, 2020; originally announced March 2020.","19 pages, 6 figures"
The COVID-19 Social Media Infodemic,"Matteo Cinelli, Walter Quattrociocchi, Alessandro Galeazzi, Carlo Michele Valensise, Emanuele Brugnoli, Ana Lucia Schmidt, Paola Zola, Fabiana Zollo, Antonio Scala",https://arxiv.org/abs/2003.05004,https://arxiv.org/pdf/2003.05004,"Submitted 10 March, 2020; originally announced March 2020.",
High Temperature and High Humidity Reduce the Transmission of COVID-19,"Jingyuan Wang, Ke Tang, Kai Feng, Weifeng Lv",https://arxiv.org/abs/2003.05003,https://arxiv.org/pdf/2003.05003,"Submitted 3 April, 2020; v1 submitted 9 March, 2020; originally announced March 2020.",
Lung Infection Quantification of COVID-19 in CT Images with Deep Learning,"Fei Shan, Yaozong Gao, Jun Wang, Weiya Shi, Nannan Shi, Miaofei Han, Zhong Xue, Dinggang Shen, Yuxin Shi",https://arxiv.org/abs/2003.04655,https://arxiv.org/pdf/2003.04655,"Submitted 30 March, 2020; v1 submitted 10 March, 2020; originally announced March 2020.","23 pages, 6 figures"
"Old Drugs for Newly Emerging Viral Disease, COVID-19: Bioinformatic Prospective",Mohammad Reza Dayer,https://arxiv.org/abs/2003.04524,https://arxiv.org/pdf/2003.04524,"Submitted 9 March, 2020; originally announced March 2020.","16 pages, 3 Figures, 3 Tables, New Results"
Coronavirus and financial volatility: 40 days of fasting and fear,Claudiu Albulescu,https://arxiv.org/abs/2003.04005,https://arxiv.org/pdf/2003.04005,"Submitted 9 March, 2020; originally announced March 2020.",
Coronavirus Perceptions And Economic Anxiety,"Thiemo Fetzer, Lukas Hensel, Johannes Hermle, Christopher Roth",https://arxiv.org/abs/2003.03848,https://arxiv.org/pdf/2003.03848,"Submitted 19 March, 2020; v1 submitted 8 March, 2020; originally announced March 2020.",
Data Analysis for the COVID-19 early dynamics in Northern Italy. The effect of first restrictive measures,Giuseppe Gaeta,https://arxiv.org/abs/2003.03775,https://arxiv.org/pdf/2003.03775,"Submitted 8 March, 2020; originally announced March 2020.","13 pages, 5 figures"
Spatiotemporal fluctuation scaling law and metapopulation modeling of the novel coronavirus (COVID-19) and SARS outbreaks,Zhanshan Ma,https://arxiv.org/abs/2003.03714,https://arxiv.org/pdf/2003.03714,"Submitted 7 March, 2020; originally announced March 2020.",
Flight restrictions from China during the COVID-2019 Coronavirus outbreak,"Stefano Maria Iacus, Fabrizio Natale, Michele Vespe",https://arxiv.org/abs/2003.03686,https://arxiv.org/pdf/2003.03686,"Submitted 7 March, 2020; originally announced March 2020.",
Space-time dependence of corona virus (COVID-19) outbreak,"Kathakali Biswas, Parongama Sen",https://arxiv.org/abs/2003.03149,https://arxiv.org/pdf/2003.03149,"Submitted 6 March, 2020; originally announced March 2020.","3 pages, 5 figures"
Modeling the Control of COVID-19: Impact of Policy Interventions and Meteorological Factors,"Jiwei Jia, Jian Ding, Siyu Liu, Guidong Liao, Jingzhi Li, Ben Duan, Guoqing Wang, Ran Zhang",https://arxiv.org/abs/2003.02985,https://arxiv.org/pdf/2003.02985,"Submitted 5 March, 2020; originally announced March 2020.",
From plague to coronavirus: On the value of ship traffic data for epidemic modeling,"Katherine Hoffmann Pham, Miguel Luengo-Oroz",https://arxiv.org/abs/2003.02253,https://arxiv.org/pdf/2003.02253,"Submitted 4 March, 2020; originally announced March 2020.","5 pages, 3 figures"
Data analysis for the COVID-19 early dynamics in Northern Italy,Giuseppe Gaeta,https://arxiv.org/abs/2003.02062,https://arxiv.org/pdf/2003.02062,"Submitted 5 March, 2020; v1 submitted 4 March, 2020; originally announced March 2020.","15 pages, 8 Figures. Analyzed data go until March 2 version 2: typos corrected, discussion of SIR corrected and enlarged; data analyzed remain the same"
"Advertisers Jump on Coronavirus Bandwagon: Politics, News, and Business","Yelena Mejova, Kyriaki Kalimeri",https://arxiv.org/abs/2003.00923,https://arxiv.org/pdf/2003.00923,"Submitted 2 March, 2020; originally announced March 2020.",Preprint. Under Review
Regulation of interferon production as a potential strategy for COVID-19 treatment,"Xiaobing Deng, Xiaoyu Yu, Jianfeng Pei",https://arxiv.org/abs/2003.00751,https://arxiv.org/pdf/2003.00751,"Submitted 2 March, 2020; originally announced March 2020.","9 pages, 3 figure"
Prediction of potential commercially inhibitors against SARS-CoV-2 by multi-task deep model,"Fan Hu, Jiaxin Jiang, Peng Yin",https://arxiv.org/abs/2003.00728,https://arxiv.org/pdf/2003.00728,"Submitted 2 March, 2020; originally announced March 2020.",
Data analysis on Coronavirus spreading by macroscopic growth laws,"P. Castorina, A. Iorio, D. Lanteri",https://arxiv.org/abs/2003.00507,https://arxiv.org/pdf/2003.00507,"Submitted 1 April, 2020; v1 submitted 1 March, 2020; originally announced March 2020.",8 figures
Control Efficacy on COVID-19,"Duanbing Chen, Tao Zhou",https://arxiv.org/abs/2003.00305,https://arxiv.org/pdf/2003.00305,"Submitted 29 February, 2020; originally announced March 2020.","18 pages, 5 figures, 1 table"
"COVID-19 Docking Server: An interactive server for docking small molecules, peptides and antibodies against potential targets of COVID-19","Ren Kong, Guangbo Yang, Rui Xue, Ming Liu, Feng Wang, Jianping Hu, Xiaoqiang Guo, Shan Chang",https://arxiv.org/abs/2003.00163,https://arxiv.org/pdf/2003.00163,"Submitted 28 February, 2020; originally announced March 2020.",
A Time-dependent SIR model for COVID-19 with Undetectable Infected Persons,"Yi-Cheng Chen, Ping-En Lu, Cheng-Shang Chang, Tzu-Hsuan Liu",https://arxiv.org/abs/2003.00122,https://arxiv.org/pdf/2003.00122,"Submitted 9 April, 2020; v1 submitted 28 February, 2020; originally announced March 2020.","16 pages, 10 figures, 1 table, Parts of the codes used in this paper will be placed on GitHub (https://github.com/PingEnLu/Time-dependent_SIR_COVID-19), The latest version will be placed on http://gibbs1.ee.nthu.edu.tw/A_TIME_DEPENDENT_SIR_MODEL_FOR_COVID_19.PDF"
Viewing the Progression of the Novel Corona Virus (COVID-19) with NewsStand,"John Kastner, Hong Wei, Hanan Samet",https://arxiv.org/abs/2003.00107,https://arxiv.org/pdf/2003.00107,"Submitted 25 March, 2020; v1 submitted 28 February, 2020; originally announced March 2020.",
Predicting the cumulative number of cases for the COVID-19 epidemic in China from early data,"Zhihua Liu, Pierre Magal, Ousmane Seydi, Glenn Webb",https://arxiv.org/abs/2002.12298,https://arxiv.org/pdf/2002.12298,"Submitted 27 February, 2020; originally announced February 2020.",
Simulating the Spread of Epidemics in China on the Multi-layer Transportation Network: Beyond the Coronavirus in Wuhan,Tianyi Li,https://arxiv.org/abs/2002.12280,https://arxiv.org/pdf/2002.12280,"Submitted 27 February, 2020; originally announced February 2020.","12 pages, 7 figures"
"How many infections of COVID-19 there will be in the ""Diamond Princess""-Predicted by a virus transmission model based on the simulation of crowd flow","Zhiming Fang, Zhongyi Huang, Xiaolian Li, Jun Zhang, Wei Lv, Lei Zhuang, Xingpeng Xu, Nan Huang",https://arxiv.org/abs/2002.10616,https://arxiv.org/pdf/2002.10616,"Submitted 24 February, 2020; originally announced February 2020.",
The Reconstruction and Prediction Algorithm of the Fractional TDD for the Local Outbreak of COVID-19,"Yu Chen, Jin Cheng, Xiaoying Jiang, Xiang Xu",https://arxiv.org/abs/2002.10302,https://arxiv.org/pdf/2002.10302,"Submitted 24 February, 2020; originally announced February 2020.",
Inhibition of the Main Protease 3CL-pro of the Coronavirus Disease 19 via Structure-Based Ligand Design and Molecular Modeling,"Marina Macchiagodena, Marco Pagliai, Piero Procacci",https://arxiv.org/abs/2002.09937,https://arxiv.org/pdf/2002.09937,"Submitted 2 March, 2020; v1 submitted 23 February, 2020; originally announced February 2020.","main paper: 14 pages, 5 figures, 1 Table Supporting Information: 18 pages, 1 table, 7 figures"
The Outbreak Evaluation of COVID-19 in Wuhan District of China,"Yimin Zhou, Zuguo Chen, Xiangdong Wu, Zengwu Tian, Liang Cheng, Lingjian Ye",https://arxiv.org/abs/2002.09640,https://arxiv.org/pdf/2002.09640,"Submitted 22 February, 2020; originally announced February 2020.","7 pages, 18 figures"
